suite,condition,seed,train_n,test_n,method,repair_library_size,success_threshold,severity,nuisance_strength,n,success_rate,mean_final_error,p95_final_error,mean_reward,mean_regret,p95_regret,repair_accuracy,mechanism_accuracy,unknown_reject_rate
scale_sweep,train_650,7100,650,700,passive_stat_fine,5,0.07,1.0,1.0,700,0.9957142857142857,0.0025474272598338035,0.009951847268343084,-0.023126485768975275,0.0013236985134802903,0.005139771632028622,0.9,,
scale_sweep,train_650,7100,650,700,passive_vector_nn,5,0.07,1.0,1.0,700,1.0,0.0017044941634290715,0.008702006072348722,-0.02180278725549499,0.0,0.0,1.0,1.0,0.0
scale_sweep,train_650,7100,650,700,probe_nearest_neighbor,5,0.07,1.0,1.0,700,1.0,0.0017044941634290715,0.008702006072348722,-0.02180278725549499,0.0,0.0,1.0,1.0,0.0
scale_sweep,train_650,7100,650,700,mechanism_first,5,0.07,1.0,1.0,700,1.0,0.0017044941634290715,0.008702006072348722,-0.02180278725549499,0.0,0.0,1.0,1.0,0.0
scale_sweep,train_650,7100,650,700,oracle_best_repair,5,0.07,1.0,1.0,700,1.0,0.0017044941634290715,0.008702006072348722,-0.02180278725549499,0.0,0.0,1.0,,
scale_sweep,train_650,7101,650,700,passive_stat_fine,5,0.07,1.0,1.0,700,1.0,0.0022563729278595943,0.010672222719553703,-0.023114883853854632,0.0013524221951863456,0.009258952421136512,0.8942857142857142,,
scale_sweep,train_650,7101,650,700,passive_vector_nn,5,0.07,1.0,1.0,700,1.0,0.0015281714371169963,0.008432844184464439,-0.021762461658668308,0.0,0.0,1.0,1.0,0.0
scale_sweep,train_650,7101,650,700,probe_nearest_neighbor,5,0.07,1.0,1.0,700,1.0,0.0015281714371169963,0.008432844184464439,-0.021762461658668308,0.0,0.0,1.0,1.0,0.0
scale_sweep,train_650,7101,650,700,mechanism_first,5,0.07,1.0,1.0,700,1.0,0.0015281714371169963,0.008432844184464439,-0.021762461658668308,0.0,0.0,1.0,1.0,0.0
scale_sweep,train_650,7101,650,700,oracle_best_repair,5,0.07,1.0,1.0,700,1.0,0.0015281714371169963,0.008432844184464439,-0.021762461658668308,0.0,0.0,1.0,,
